Tweet ID: 1 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'l’actu', '–', 'médecins', 'travail', 'vent', 'debout', 'contre', 'projet', 'loi', 'el', 'khomri']
Tweet ID: 964 | Score: -0.60 | Label: négatif | Mots Sentiment: 1 | Tokens: ['bah', 'pas', 'très', 'intéressant', 'vrai', 'haïs', 'peut', 'trop']
Tweet ID: 965 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['att', 'tjr', 'jour', 'où', 'pourrai', 'regarder', 'profil', 'koteshi', 'sans', 'voir', 'aucune', 'faute']
Tweet ID: 967 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['très', 'belle', 'vidéo', 'fait', 'véhiculer', 'tant', 'choses', 'sans', 'rien', 'dire']
Tweet ID: 968 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['petites', 'recherches', 'persos', 'projet', 'commence', 'tout', 'doucement']
Tweet ID: 969 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'prof', 'français', 'dit', 'toujours', 'bac', 'a', 'pas', 'besoin', 'gens', 'intelligents', 'gens', 'courageux', 'vr…']
Tweet ID: 970 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'deuxième', 'promotion', 'volontaires', 'formation']
Tweet ID: 971 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'arrivé', 'tôt', 'envie', 'dire', 'plutôt', 'mokhtot']
Tweet ID: 973 | Score: -1.80 | Label: négatif | Mots Sentiment: 3 | Tokens: ['RT', 'pire', 'pire']
Tweet ID: 974 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['nouveaux', 'panneaux', 'portes', 'bretagne']
Tweet ID: 975 | Score: -0.50 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'omg', 'photo', 'niall', 'ptn']
Tweet ID: 976 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'comment', 'est-ce', 'possible', 'avoir', 'soleil', 'vent', 'pluie', 'grêle', 'journée']
Tweet ID: 977 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'oreilles', 'décollées', 'ça', 'reste', 'truc', 'plus', 'beau', 'ts', 'temps', 'qd', 'mm']
Tweet ID: 978 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'a', 'fini', 'tête', 'ça', 'va', 'sors', 'hôpital', '15', 'jours']
Tweet ID: 979 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'document', 'village', 'équipé', 'services', 'commerces', 'vote', 'moins', 'fn', 'https', '…']
Tweet ID: 980 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'centrale', 'nucléaire', 'bugey', 'ain', 'canton', 'genève', 'porte', 'plainte', 'contre', 'x', 'pr', 'pollution']
Tweet ID: 981 | Score: -0.90 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'sûrement', 'ça', 'pire', 'chose', 'peut', 'arriver', 'cette', 'envie', 'fuir', 'soi-même', 'cette', 'envie', 'perdre', 'ne', 'pas', 'v…']
Tweet ID: 982 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'surprenez', 'ennemis', 'dos', 'carte', 'lardeur', 'pouvez', 'remportez', 'mars']
Tweet ID: 983 | Score: -0.90 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'sûrement', 'ça', 'pire', 'chose', 'peut', 'arriver', 'cette', 'envie', 'fuir', 'soi-même', 'cette', 'envie', 'perdre', 'ne', 'pas', 'v…']
Tweet ID: 984 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['allez', 'bout', 'pensée']
Tweet ID: 985 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'vécu', 'lyon', 'plus', 'belles', 'années', 'carrière', 'adieux', 'deux', 'temps', 'sous', 'grosse', 'émotion']
Tweet ID: 986 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'attend', 'confirmation', 'hollande']
Tweet ID: 987 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'envie', 'enfuir', 'loin', 'très', 'très', 'très', 'très', 'très', 'très', 'très', 'loin']
Tweet ID: 989 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['frère', 'justin', 'trudeau', 's’implique', 'mohamed', 'harkat']
Tweet ID: 990 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'start-up', 'lèvent', '200', 'millions', 'dollars', 'via']
Tweet ID: 991 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['locaux', 'prépa', 'paces', 'collés', 'magasin', 'pompes', 'funèbres', 'message', 'subliminal']
Tweet ID: 992 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['demain', 'vais', 'cours', 'heure', 'maths', '8', '9', 'envie', 'mourrir']
Tweet ID: 993 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'rentrée', '2017', '1000', 'postes', 'enseignants', 'lycéens', 'pro', 'créés', 'dédiés', '500', 'formations', 'métiers', 'demain', '…']
Tweet ID: 995 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['rappel', 'casse-têtes', 'enfants', '-']
Tweet ID: 996 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'cours', 'peux', 'mourir', 'froid', 'toujours', 'prof', 'dira', 'enlève', 'blouson', 'irrespectueux', 'gros', 'tu…']
Tweet ID: 997 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['a', 'orage']
Tweet ID: 998 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['vrai', 'peut', 'être', 'a', 'cause', 'wii', 'u']
